@relation context

@attribute demonstrative {0,1}
@attribute position {-1,0,1,2}
@attribute bigram real
@attribute trigram real
@attribute refOther {0,1}
@attribute refTarget {0,1}
@attribute refMultiple {0,1}
@attribute context {0,1}

@data
1,1,2687,3483,1,0,0,0
0,2,2688,3484,0,0,0,0
0,-1,2668,3450,0,0,0,0
0,0,2595,3485,1,1,1,0
0,1,2689,3486,0,0,0,1
0,2,2690,3487,0,0,0,0
0,-1,617,3488,0,0,0,0
0,0,87,3489,1,1,1,1
1,1,2691,3490,0,0,0,0
0,2,1319,3491,0,0,0,0
0,-1,2692,3492,0,0,0,0
0,0,2693,3493,1,1,1,0
0,1,2548,3494,0,0,0,1
0,2,2694,3495,0,0,0,0
1,-1,1358,1646,1,0,0,0
0,0,1850,3338,1,1,1,0
1,1,287,1865,0,0,0,1
1,2,2592,3339,0,0,0,0
1,-1,2593,3340,0,0,0,0
0,0,2594,3341,1,1,1,0
1,1,1672,2079,1,1,1,1
1,2,2595,3342,0,0,0,0
0,-1,2594,3341,1,1,1,0
1,0,1672,2079,1,1,1,1
1,1,2595,3342,0,0,0,0
1,2,2596,3343,0,0,0,0
0,-1,2695,3496,1,0,1,1
0,0,1587,3497,1,0,1,1
0,1,2696,3498,1,0,1,0
0,2,2697,3499,1,0,0,0
0,-1,2698,3500,0,0,0,0
1,0,2699,3501,1,0,1,1
0,1,39,39,0,0,0,0
1,2,2700,3502,0,0,0,0
0,-1,325,3440,0,0,0,1
1,0,2661,3441,1,1,1,1
1,1,77,78,0,0,0,0
0,2,2662,3442,0,0,0,0
0,-1,2502,3205,1,1,1,1
0,0,2503,3206,1,0,1,1
0,1,74,3207,1,0,1,0
1,2,2701,3503,0,0,0,0
0,-1,2501,3204,0,0,0,0
0,0,2502,3205,1,1,1,1
0,1,2503,3206,1,0,1,1
0,2,74,3207,1,0,1,0
1,-1,77,78,0,0,0,0
0,0,2702,3504,1,0,1,1
0,1,2703,3505,0,0,0,0
0,2,2704,3506,0,0,0,0
1,-1,812,3507,0,0,0,1
0,0,2705,3508,1,0,0,1
0,1,2706,3509,0,0,0,0
1,2,363,2959,0,0,0,0
0,-1,208,3510,0,0,0,0
0,0,2707,3511,1,0,0,1
0,1,440,3512,0,0,0,0
0,2,145,3513,0,0,0,0
0,-1,2708,3514,1,0,1,0
0,0,2709,3515,0,1,0,1
0,1,2710,3516,1,0,1,0
0,2,2710,3517,0,0,0,0
1,-1,363,2959,0,0,0,0
1,0,1494,2960,1,0,1,1
0,1,97,2961,0,0,0,0
1,2,64,1320,0,0,0,0
1,-1,2711,3518,1,0,0,0
0,0,2712,3519,0,1,0,1
0,1,150,3520,0,0,0,1
1,2,941,3521,0,0,0,0
0,-1,2713,3522,0,0,0,0
0,0,2714,3523,0,1,0,1
0,1,2713,3524,0,0,0,0
0,2,2540,3525,0,0,0,0
0,-1,2715,3526,0,0,0,0
1,0,903,1074,1,1,1,1
1,1,2716,3527,0,0,0,0
0,2,1495,3528,0,0,0,0
0,-1,2717,3529,0,0,0,0
0,0,2718,3530,1,0,1,1
0,1,2719,3531,0,0,0,0
1,2,2720,3532,1,0,0,1
0,-1,377,3533,1,0,1,0
0,0,1654,3534,1,0,1,0
0,1,1654,3534,1,0,0,0
0,2,21,3535,0,0,0,0
0,-1,2721,3536,1,0,1,0
0,0,377,3533,1,0,1,1
0,1,1654,3534,1,0,1,0
0,2,1654,3534,1,0,0,0
0,-1,2722,3537,0,0,0,1
1,0,2723,3538,0,1,0,1
1,1,52,52,0,0,0,0
1,2,2724,3539,0,0,0,0
1,-1,504,3540,0,0,0,0
1,0,2725,3541,1,0,1,1
0,1,97,3542,0,0,0,0
1,2,316,3543,0,0,0,0
0,-1,2726,3544,1,0,1,1
1,0,5,5,1,1,1,1
0,1,2727,3545,0,0,0,0
0,2,1648,2048,1,0,1,0
0,-1,1916,2398,0,0,0,1
0,0,34,3241,1,0,1,1
1,1,119,125,0,0,0,0
1,2,1280,1549,0,0,0,0
0,-1,2728,3546,0,0,0,0
0,0,2729,3547,1,1,1,1
1,1,1038,3548,0,0,0,1
1,2,2730,3549,0,1,0,0
1,-1,1038,3548,0,0,0,0
1,0,2730,3549,0,1,0,1
1,1,2731,3550,0,0,0,0
1,2,2732,3551,0,0,0,0
0,-1,2733,3552,0,0,0,0
0,0,2734,3553,0,1,0,1
0,1,1783,2726,0,0,0,0
1,2,90,3554,0,0,0,0
1,-1,2735,3555,0,0,0,0
0,0,2736,3556,1,0,1,1
1,1,628,3557,0,0,0,0
0,2,666,1653,1,0,0,0
0,-1,847,1004,0,0,0,0
0,0,859,1018,1,0,1,1
0,1,2737,3558,1,0,0,0
0,2,1365,3559,1,0,0,0
0,-1,1365,3559,1,0,0,1
1,0,2738,3560,1,1,1,1
1,1,2735,3555,0,0,0,0
0,2,2736,3556,1,0,1,0
0,-1,1811,3561,1,0,0,0
1,0,2739,3562,0,1,0,1
0,1,2583,3563,0,0,0,0
1,2,582,3564,0,0,0,0
0,-1,39,39,0,0,0,0
0,0,2729,3547,1,0,1,1
0,1,2740,3565,1,0,1,1
0,2,2741,3566,1,0,1,0
1,-1,2742,3567,0,0,0,0
1,0,2743,3568,0,1,0,1
1,1,498,2475,1,0,0,0
1,2,2744,3569,0,0,0,0
0,-1,34,358,1,0,0,1
0,0,2745,3570,1,0,1,1
0,1,2746,3571,1,0,1,0
0,2,2747,3572,0,0,0,0
1,-1,2748,3573,1,0,0,1
0,0,2749,3574,0,0,0,1
0,1,2750,3575,0,0,0,1
0,2,2751,3576,0,0,0,0
0,-1,780,3577,1,0,1,1
0,0,1915,3578,1,0,1,1
1,1,77,3579,0,0,0,0
0,2,2752,3580,0,0,0,0
0,-1,2753,3581,0,0,0,1
0,0,2754,3582,0,1,0,1
0,1,50,1562,0,0,0,0
0,2,34,2177,0,0,0,0
0,-1,2755,3583,0,0,0,1
0,0,2756,3584,0,1,0,1
0,1,2757,3585,0,0,0,0
0,2,508,3586,0,0,0,0
1,-1,2758,3587,0,0,0,0
1,0,1137,3588,1,0,1,1
0,1,1552,1923,0,0,0,0
0,2,666,1924,1,0,1,0
0,-1,1551,1921,1,0,0,0
0,0,469,528,1,0,1,1
0,1,565,1922,0,0,0,0
0,2,852,1009,1,0,0,0
0,-1,2759,3589,0,0,0,0
1,0,1477,3590,1,1,1,1
0,1,2760,3591,0,0,0,0
0,2,2761,3592,0,0,0,0
0,-1,2759,3589,0,0,0,0
1,0,1477,3590,1,1,1,1
0,1,2760,3591,0,0,0,0
0,2,2761,3592,0,0,0,0
0,-1,2762,3593,0,0,0,0
1,0,2763,3594,0,1,0,1
1,1,254,3595,1,0,0,0
0,2,2764,3596,0,0,0,0
1,-1,2765,3597,1,0,0,0
0,0,2766,3598,1,1,1,1
1,1,52,52,0,0,0,1
1,2,2724,3539,0,0,0,0
1,-1,104,520,0,0,0,1
0,0,2767,3599,1,1,1,1
0,1,258,282,1,0,0,0
0,2,2768,3600,0,0,0,0
0,-1,211,228,0,0,0,1
0,0,2769,3601,1,1,1,1
1,1,2770,3602,1,0,1,0
1,2,2311,3603,0,0,0,0
0,-1,2726,3544,1,0,1,1
1,0,5,5,1,1,1,1
0,1,2727,3604,0,0,0,0
0,2,1648,2048,1,0,1,0
0,-1,1916,2398,0,0,0,0
0,0,34,3241,1,0,1,1
1,1,119,125,0,0,0,1
1,2,1280,1549,0,0,0,0
1,-1,2771,3605,0,0,0,0
0,0,2772,3606,1,0,1,1
1,1,900,3607,1,0,0,0
1,2,789,926,1,0,1,0
1,-1,2773,3608,0,0,0,0
1,0,5,5,1,0,1,1
1,1,377,3609,0,0,0,0
0,2,2774,3610,0,0,0,0
1,-1,2775,3611,0,0,0,0
0,0,2776,3612,0,1,0,1
1,1,2777,3613,0,0,0,0
1,2,2316,2947,0,0,0,0
1,-1,1405,3614,1,0,0,0
0,0,2778,3615,1,1,1,1
1,1,2779,3616,0,0,0,0
0,2,2396,3617,1,0,0,0
1,-1,148,157,0,0,0,0
0,0,2780,3618,0,1,0,1
1,1,2781,3619,1,0,0,0
1,2,2782,3620,0,0,0,0
1,-1,40,3621,1,0,0,0
0,0,2783,3622,1,1,1,1
1,1,93,849,0,0,0,0
0,2,39,39,0,0,0,0
0,-1,2729,3547,1,0,1,0
0,0,2784,3623,1,0,1,1
0,1,1213,1469,0,0,0,1
1,2,2785,3624,0,0,0,0
1,-1,2786,3625,0,0,0,0
1,0,2787,3626,0,1,0,1
1,1,498,2475,1,0,0,0
0,2,2788,3627,0,0,0,0
0,-1,529,3628,0,0,0,0
1,0,1672,3629,1,1,1,1
0,1,1658,3236,0,0,0,0
0,2,837,3630,0,0,0,0
1,-1,2789,3631,0,0,0,0
1,0,2790,3632,1,1,1,1
1,1,20,3633,0,0,0,0
1,2,2791,3634,0,0,0,0
1,-1,287,315,0,0,0,0
0,0,76,2698,0,1,0,1
0,1,2792,3635,0,0,0,0
0,2,17,3636,0,0,0,0
0,-1,2490,3637,0,0,0,1
0,0,2793,3638,1,1,1,1
0,1,2794,3639,1,0,1,0
0,2,2795,3640,0,0,0,0
0,-1,39,39,0,0,0,0
0,0,2796,3641,0,1,0,1
0,1,2797,3642,0,0,0,1
0,2,2798,3643,0,0,0,1
0,-1,2799,3644,1,0,1,0
0,0,2800,3645,0,1,0,1
1,1,1960,3646,0,0,0,0
1,2,2801,3647,1,0,0,1
0,-1,97,3648,0,0,0,0
0,0,286,314,1,1,1,1
1,1,1241,3649,0,0,0,1
0,2,619,3650,0,0,0,0
1,-1,2802,3651,0,0,0,0
1,0,2803,3652,1,1,1,1
1,1,783,3653,0,0,0,1
0,2,52,245,0,0,0,1
0,-1,2804,3654,0,0,0,0
0,0,2805,3655,0,1,0,1
0,1,2806,3656,1,0,0,1
0,2,2807,3657,0,0,0,0
0,-1,2502,3205,1,1,1,1
0,0,2503,3206,1,1,1,1
0,1,74,3207,1,0,1,0
1,2,2701,3503,0,0,0,0
0,-1,2501,3204,0,0,0,0
0,0,2502,3205,1,1,1,1
0,1,2503,3206,1,1,1,1
0,2,74,3207,1,0,1,0
1,-1,1879,3658,1,0,1,0
0,0,2551,3659,1,1,1,1
0,1,21,3660,0,0,0,1
0,2,2808,3661,0,0,0,0
0,-1,2727,3545,0,0,0,0
0,0,1648,2048,1,1,1,1
1,1,2809,3662,0,0,0,0
0,2,2810,3663,1,0,1,0
0,-1,2811,3664,1,0,1,0
0,0,2812,3665,1,1,1,1
1,1,2096,3666,1,0,1,0
0,2,2813,3667,1,0,1,0
0,-1,2814,3668,0,0,0,0
0,0,2815,3669,1,1,1,1
1,1,1142,3023,0,0,0,0
0,2,2297,2921,0,0,0,0
0,-1,2816,3670,0,0,0,0
0,0,780,3671,1,0,1,1
0,1,377,3672,0,0,0,1
0,2,2817,3673,0,0,0,0
0,-1,2818,3674,1,0,1,0
0,0,2819,3675,0,1,0,1
1,1,77,3676,0,0,0,0
0,2,2820,3677,0,0,0,0
1,-1,64,154,0,0,0,0
0,0,2821,3678,1,1,1,1
0,1,64,154,1,0,1,0
1,2,2822,3679,1,0,0,0
1,-1,2823,3680,0,0,0,0
0,0,2552,3279,1,1,1,1
0,1,2553,3280,1,0,1,0
0,2,64,3281,0,0,0,0
0,-1,2824,3681,0,0,0,0
1,0,1743,2320,1,1,1,1
1,1,2825,3682,0,0,0,0
0,2,2807,3683,0,0,0,0
0,-1,286,314,0,0,0,0
0,0,50,592,0,1,0,1
1,1,2826,3684,1,0,0,0
0,2,2827,3685,0,0,0,0
0,-1,2828,3686,1,0,1,0
0,0,2829,3687,1,1,1,1
0,1,2830,3688,0,0,0,1
1,2,104,669,0,0,0,0
0,-1,89,1652,0,0,0,0
1,0,2562,3290,1,1,1,1
0,1,2563,3291,1,0,1,1
0,2,2564,3292,1,0,1,0
0,-1,2831,3689,1,0,1,0
0,0,8,8,1,1,1,1
0,1,2004,3690,0,0,0,1
1,2,459,3691,0,0,0,0
0,-1,39,39,0,0,0,0
0,0,2796,3641,0,1,0,1
0,1,2797,3642,0,0,0,1
0,2,2832,3692,0,0,0,0
0,-1,2799,3644,1,0,1,0
0,0,2800,3645,0,1,0,1
1,1,1960,3646,0,0,0,0
1,2,2801,3647,1,0,0,1
0,-1,2833,3693,0,1,0,1
0,0,2834,3694,0,1,0,1
0,1,2835,3695,0,0,0,0
0,2,2836,3696,1,0,0,1
1,-1,1241,3697,0,0,0,0
0,0,2837,3698,0,1,0,1
0,1,2838,3699,0,1,0,1
0,2,2835,3695,0,0,0,0
1,-1,2029,2552,0,0,0,0
0,0,2481,3700,1,1,1,1
0,1,2839,3701,0,0,0,0
0,2,1357,3702,1,0,0,0
0,-1,565,2944,0,0,0,0
0,0,2840,3703,1,1,1,1
0,1,89,983,1,0,1,1
0,2,2841,3704,0,0,0,0
0,-1,2842,3705,0,0,0,0
1,0,2843,3706,1,1,1,1
0,1,17,3707,0,0,0,0
0,2,1595,3708,1,0,1,0
0,-1,2727,3604,0,0,0,0
0,0,1648,2048,1,1,1,1
1,1,2809,3662,0,0,0,0
0,2,2810,3663,1,0,1,0
0,-1,2459,3315,0,0,0,0
0,0,2580,3316,1,1,1,1
0,1,82,3317,0,0,0,0
0,2,1378,1674,0,0,0,0
0,-1,2844,3709,0,0,0,0
0,0,789,926,1,1,1,1
0,1,2845,3710,0,0,0,0
0,2,246,3711,0,0,0,0
0,-1,937,1827,1,0,1,0
0,0,2846,3712,1,1,1,1
1,1,2847,3713,0,0,0,1
0,2,2747,3714,0,0,0,1
0,-1,39,39,0,0,0,0
0,0,2589,3331,1,1,1,1
1,1,1142,3332,0,0,0,0
1,2,1916,3333,0,0,0,0
1,-1,2593,3340,0,0,0,0
0,0,2594,3341,1,1,1,1
1,1,1672,2079,1,0,1,0
1,2,2595,3342,0,0,0,0
0,-1,43,261,0,0,0,0
0,0,2848,3715,0,1,0,1
0,1,17,3716,0,0,0,0
1,2,1776,3717,0,0,0,0
0,-1,2849,3718,0,0,0,0
1,0,504,3719,0,1,0,1
1,1,2850,3720,0,0,0,0
1,2,578,670,0,0,0,0
1,-1,77,576,0,0,0,0
0,0,2317,2948,1,1,1,1
0,1,2851,3721,0,0,0,0
0,2,2852,3722,0,0,0,0
0,-1,84,3723,0,0,0,0
1,0,2853,3724,0,1,0,1
0,1,2854,3725,0,0,0,0
1,2,77,1862,0,0,0,0
0,-1,2639,3726,0,0,0,0
0,0,2855,3727,1,1,1,1
1,1,1720,3728,0,0,0,0
0,2,2856,3729,0,0,0,0
0,-1,2857,39,0,0,0,0
0,0,2858,3730,0,1,0,1
0,1,2859,3731,1,0,0,0
0,2,2860,3732,0,0,0,0
0,-1,2861,3733,0,0,0,0
1,0,2862,3734,0,1,0,1
0,1,789,926,0,0,0,0
0,2,14,14,0,0,0,0
1,-1,2863,3735,0,0,0,0
0,0,2864,3736,1,1,1,1
0,1,2865,3737,0,0,0,0
0,2,2866,3738,0,0,0,0
1,-1,128,134,0,0,0,1
0,0,1494,3739,1,1,1,0
1,1,2807,3740,0,0,0,0
1,2,2867,3741,0,0,0,0
0,-1,2868,3742,0,0,0,0
1,0,2869,3743,0,1,0,1
0,1,2870,3744,0,0,0,0
1,2,2871,3745,0,0,0,0
0,-1,2872,3746,0,0,0,0
0,0,97,918,1,1,1,1
1,1,1241,3747,0,0,0,0
1,2,117,123,1,0,1,0
1,-1,2873,3748,0,0,0,0
0,0,2874,3749,1,1,1,1
0,1,2875,3750,0,0,0,0
1,2,1065,3751,0,0,0,0
0,-1,2876,3752,0,0,0,0
0,0,2877,3753,1,1,1,1
1,1,2878,3754,1,0,0,0
0,2,2840,3755,0,0,0,0
0,-1,2879,3756,0,0,0,0
0,0,2880,3757,1,1,1,1
0,1,2881,3758,1,0,0,0
0,2,52,3759,0,0,0,0
1,-1,77,3760,0,0,0,0
1,0,2882,3761,0,1,0,1
1,1,2883,3762,0,0,0,0
0,2,2884,3763,0,0,0,0
1,-1,2885,3764,0,0,0,0
0,0,2886,3765,1,1,1,1
0,1,537,3766,1,0,1,0
1,2,2887,3767,1,0,1,0
0,-1,2888,3768,0,0,0,0
0,0,2889,3769,1,0,1,1
0,1,2890,3770,0,0,0,0
1,2,2891,3771,0,0,0,0
0,-1,2892,3772,0,0,0,0
0,0,2893,3773,1,1,1,1
0,1,39,39,0,0,0,0
0,2,2894,3774,0,0,0,0
0,-1,377,3672,0,0,0,0
0,0,84,3775,0,1,0,0
0,1,151,3776,0,1,0,1
0,2,64,3777,0,0,0,0
0,-1,377,3533,1,1,1,1
0,0,1654,3534,1,0,1,0
0,1,1654,3534,1,0,0,0
0,2,21,3535,0,0,0,0
0,-1,2721,3536,1,0,1,0
0,0,377,3533,1,1,1,1
0,1,1654,3534,1,0,1,0
0,2,1654,3534,1,0,0,0
0,-1,84,3775,0,1,0,0
0,0,151,3776,0,1,0,1
0,1,64,3777,0,0,0,0
0,2,1654,3534,1,0,0,0
1,-1,2895,3778,1,0,0,0
0,0,1654,3534,0,1,0,1
1,1,2896,3779,0,0,0,0
0,2,377,3672,0,0,0,0
0,-1,2897,3780,0,0,0,0
1,0,714,3781,1,1,1,1
0,1,2898,3782,0,0,0,0
1,2,2899,3783,0,0,0,0
0,-1,2900,3784,0,0,0,0
0,0,2901,3785,1,1,1,1
1,1,106,3786,0,0,0,0
1,2,2902,3787,1,0,1,0
1,-1,77,1862,0,0,0,0
0,0,469,528,1,1,1,1
0,1,2744,3788,0,0,0,0
1,2,371,3789,1,0,0,0
0,-1,2903,3790,0,0,0,0
0,0,2904,3791,1,1,1,0
1,1,802,3792,0,0,0,1
0,2,2905,3793,0,0,0,0
0,-1,2906,3794,0,0,0,0
1,0,1820,2290,1,1,1,1
0,1,21,3795,0,0,0,0
1,2,160,170,0,0,0,0
0,-1,2907,3796,0,0,0,0
1,0,2908,3797,0,1,0,1
0,1,2909,3798,0,0,0,0
1,2,300,982,0,0,0,0
1,-1,2910,3799,0,0,0,0
1,0,2911,3800,1,1,1,1
1,1,645,2453,0,0,0,0
1,2,104,1046,0,0,0,0
0,-1,2912,3801,0,0,0,0
0,0,337,3802,0,1,0,1
0,1,2913,3803,0,0,0,0
1,2,1935,3804,0,0,0,0
1,-1,83,3805,0,0,0,0
0,0,276,3806,1,0,0,1
1,1,2914,3807,0,0,0,0
1,2,2915,3808,0,0,0,0
0,-1,2916,3809,0,0,0,0
1,0,2917,3810,1,1,1,1
0,1,2918,3811,0,0,0,0
1,2,2919,3812,0,0,0,0
0,-1,1587,3813,1,0,0,0
1,0,2920,3814,0,1,0,1
0,1,41,3217,1,0,0,0
1,2,670,3815,1,0,0,0
0,-1,2921,3816,0,0,0,0
1,0,2922,3817,0,1,0,1
0,1,2923,3818,0,0,0,0
0,2,2924,3819,0,0,0,0
0,-1,2925,3820,0,0,0,0
1,0,2926,3821,0,1,0,1
1,1,2927,3822,0,0,0,0
1,2,1924,3823,0,0,0,0
1,-1,77,2679,0,0,0,0
1,0,2928,3824,0,1,0,1
1,1,2929,3825,0,0,0,0
0,2,469,528,1,1,1,0
1,-1,2929,3825,0,0,0,0
0,0,469,528,1,1,1,1
1,1,368,407,1,0,0,0
1,2,2930,3826,0,0,0,0
1,-1,2931,3827,0,0,0,0
0,0,2932,3828,0,1,0,1
0,1,2933,3829,0,0,0,0
0,2,2934,3830,0,0,0,0
0,-1,2297,3831,0,0,0,0
1,0,2935,3832,1,1,1,1
1,1,2526,3833,0,0,0,0
0,2,2693,3493,0,0,0,0
0,-1,2861,3733,0,0,0,0
1,0,2862,3734,0,1,0,1
0,1,789,926,0,0,0,0
0,2,14,14,0,0,0,0
0,-1,87,3834,0,0,0,0
1,0,2936,3835,0,0,0,1
1,1,1277,1545,1,0,0,0
0,2,957,3836,0,0,0,0
0,-1,2937,3837,1,0,0,0
0,0,2938,3838,1,0,0,0
0,1,2939,3839,0,0,0,1
1,2,677,3840,1,0,0,0
0,-1,39,39,0,0,0,0
0,0,2729,3547,1,0,1,1
0,1,2740,3565,1,0,1,0
0,2,2741,3566,1,0,1,0
1,-1,2940,3841,0,0,0,0
0,0,2941,3842,1,1,1,1
0,1,2942,3843,0,0,0,0
0,2,2943,3844,0,0,0,0
1,-1,2747,3845,0,0,0,0
0,0,2944,3846,0,0,0,1
1,1,2945,3847,0,0,0,0
1,2,2946,3848,0,0,0,0
0,-1,2947,3849,0,0,0,0
1,0,2948,3850,0,1,0,1
0,1,2949,3851,0,0,0,0
1,2,2950,3852,0,0,0,0
1,-1,2951,3853,1,0,1,1
0,0,2952,3854,0,0,0,0
0,1,2953,3855,1,0,1,0
0,2,2676,3461,0,0,0,0
1,-1,2954,3856,0,0,0,0
1,0,2955,3857,0,1,0,1
1,1,2956,3858,1,0,0,0
0,2,43,3859,0,0,0,0
1,-1,2814,3668,0,0,0,0
0,0,2957,3860,1,1,1,1
1,1,300,3861,0,0,0,0
1,2,87,3862,0,0,0,0
1,-1,2807,3863,0,0,0,0
1,0,2958,3864,1,1,1,1
1,1,1460,3865,0,0,0,0
0,2,521,638,0,0,0,0
0,-1,2959,3866,0,0,0,0
0,0,2960,3867,0,1,0,1
0,1,2961,3868,0,0,0,0
1,2,2962,3869,0,0,0,0
1,-1,2963,3870,0,0,0,0
0,0,2964,3871,0,1,0,1
0,1,93,849,0,0,0,0
1,2,83,3872,0,0,0,0
0,-1,34,2407,0,0,0,0
0,0,2965,3873,0,1,0,1
0,1,2966,3874,0,0,0,0
1,2,34,3875,0,0,0,0
1,-1,2967,3876,0,0,0,0
0,0,2968,3877,0,1,0,1
0,1,2969,3878,0,0,0,0
0,2,2970,3879,0,0,0,0
1,-1,263,3880,0,0,0,0
0,0,2971,3881,1,0,0,0
0,1,2972,3882,0,1,0,1
0,2,148,157,0,0,0,0
0,-1,2971,3881,1,0,0,0
0,0,2972,3882,0,1,0,1
0,1,148,157,0,0,0,0
0,2,308,339,0,0,0,0
1,-1,1120,3883,0,0,0,0
1,0,2973,3884,1,0,1,1
0,1,2974,3885,1,0,0,0
0,2,272,3886,0,0,0,0
0,-1,2975,3887,0,0,0,0
0,0,674,3888,1,1,1,1
0,1,2976,3889,0,0,0,0
0,2,559,3890,0,0,0,0
0,-1,2718,39,0,0,0,0
1,0,2977,3891,0,1,0,1
0,1,2978,3892,0,0,0,0
0,2,359,3893,0,0,0,0
1,-1,2979,3894,0,0,0,1
1,0,2980,3895,1,1,1,0
0,1,2981,3896,1,0,1,0
1,2,2982,3897,0,0,0,0
0,-1,2983,3898,0,0,0,0
0,0,2984,3899,0,1,0,1
1,1,117,3900,0,0,0,0
0,2,2985,3901,0,0,0,0
0,-1,2986,3902,1,0,0,0
0,0,805,3238,0,1,0,1
0,1,263,3903,0,0,0,0
0,2,224,241,0,0,0,0
0,-1,2987,3904,0,0,0,0
0,0,150,2730,1,1,1,1
1,1,2988,3905,0,0,0,0
0,2,2989,3906,0,0,0,0
0,-1,2990,3907,0,0,0,0
1,0,2979,3908,1,1,1,1
1,1,128,134,0,0,0,0
1,2,2991,3909,1,0,1,0
0,-1,2992,3910,0,0,0,0
0,0,2966,3911,1,1,1,1
1,1,783,3653,0,0,0,0
0,2,2918,3811,0,0,0,0
1,-1,521,3912,0,0,0,0
0,0,2993,3913,0,1,0,1
1,1,90,3914,1,0,0,0
1,2,2850,3720,1,0,0,0
0,-1,76,3915,0,0,0,0
0,0,2994,3916,1,1,1,1
0,1,2995,3917,0,0,0,0
0,2,50,2166,0,0,0,0
0,-1,39,39,0,0,0,0
1,0,83,3805,0,1,0,1
1,1,2996,3918,0,0,0,0
1,2,2915,3919,0,0,0,0
1,-1,2997,3920,0,0,0,1
0,0,2998,3921,1,1,1,0
0,1,2999,3922,0,0,0,0
0,2,3000,3923,0,0,0,0
0,-1,805,3924,0,0,0,0
0,0,1282,3925,0,1,0,1
1,1,3001,3926,1,0,1,0
0,2,3002,3927,1,0,0,0
1,-1,3003,3928,0,0,0,0
0,0,3004,3929,0,1,0,1
0,1,3005,3930,0,0,0,0
1,2,3006,3931,0,0,0,0
0,-1,211,228,0,0,0,0
0,0,2769,3601,1,1,1,1
1,1,2770,3602,1,0,1,0
1,2,2311,3603,0,0,0,0
1,-1,2618,3379,0,0,0,0
1,0,3007,3932,1,0,0,1
0,1,87,3933,0,0,0,0
0,2,2656,3934,0,0,0,0
1,-1,3008,3935,0,0,0,0
0,0,2386,3936,0,1,0,1
0,1,3009,3937,0,0,0,0
0,2,76,2698,1,0,1,0
0,-1,85,3938,0,0,0,0
0,0,3010,3939,0,1,0,1
1,1,3011,3940,0,0,0,0
0,2,3012,3941,1,0,0,0
0,-1,1870,2332,0,0,0,0
0,0,1648,2849,1,1,1,1
0,1,2583,3563,0,0,0,0
0,2,3013,3942,1,0,0,0
1,-1,3014,3943,0,0,0,0
1,0,3015,3944,1,0,0,1
0,1,3016,3945,0,0,0,0
1,2,3017,3946,0,0,0,0
0,-1,3018,3947,0,0,0,0
0,0,2893,3948,1,1,1,1
0,1,3019,3949,1,0,1,0
0,2,380,3950,1,0,0,0
1,-1,2934,3951,0,0,0,0
0,0,3020,3952,0,1,0,1
0,1,3021,3953,0,0,0,0
1,2,77,576,0,0,0,0
0,-1,3022,3954,0,0,0,0
1,0,3023,3955,1,1,1,1
0,1,3024,3956,0,0,0,0
0,2,3025,3957,0,0,0,0
1,-1,3026,3958,0,0,0,0
1,0,789,926,1,1,1,1
0,1,3027,3959,0,0,0,0
0,2,3028,3960,0,0,0,0
1,-1,3029,3961,1,0,0,0
0,0,469,528,1,1,1,1
0,1,204,3962,1,0,0,0
0,2,230,3963,0,0,0,0
0,-1,2297,3831,0,0,0,0
1,0,2935,3832,1,1,1,1
0,1,3030,3964,1,0,0,0
0,2,39,39,0,0,0,0
0,-1,103,546,0,0,0,0
1,0,3031,3965,1,0,0,1
0,1,3032,3966,0,0,0,0
1,2,64,154,0,0,0,0
0,-1,1249,3967,0,0,0,0
0,0,805,3238,0,1,0,0
1,1,106,3786,0,0,0,1
1,2,50,3968,0,0,0,0
1,-1,77,3969,0,0,0,1
1,0,1248,1569,1,1,1,0
0,1,3033,3970,0,0,0,0
1,2,3034,3971,0,0,0,0
0,-1,148,157,0,0,0,0
0,0,951,3972,0,1,0,0
0,1,21,3973,0,0,0,0
0,2,2764,3974,0,0,0,0
0,-1,3035,3975,0,0,0,0
0,0,3036,3976,0,1,0,0
1,1,3037,3977,0,0,0,0
0,2,1334,3978,0,0,0,0
0,-1,469,528,1,0,1,0
0,0,164,3979,1,1,1,0
1,1,606,3980,1,0,0,0
0,2,996,3981,0,0,0,0
0,-1,2315,3982,1,0,1,0
0,0,3038,3983,1,1,1,0
0,1,1892,2359,0,0,0,0
0,2,50,50,1,0,1,0
1,-1,77,576,0,0,0,0
0,0,2317,2948,1,1,1,0
0,1,2851,3721,0,0,0,0
0,2,2852,3722,0,0,0,0
0,-1,3039,3984,0,0,0,0
0,0,3040,3985,0,1,0,0
1,1,362,3986,0,0,0,0
0,2,3041,3987,0,0,0,0
1,-1,2826,3988,1,0,0,0
1,0,3042,3989,1,1,1,0
0,1,3043,3990,0,0,0,0
1,2,3044,3991,0,0,0,0
0,-1,1408,3992,0,0,0,0
1,0,3045,3993,1,1,1,0
0,1,3046,3994,0,0,0,0
1,2,3047,3995,1,0,0,0
1,-1,3048,3996,0,0,0,0
0,0,3049,3997,0,1,0,0
0,1,3050,3998,0,0,0,0
0,2,3051,3999,0,0,0,0
1,-1,3052,4000,0,0,0,0
1,0,84,4001,1,1,1,0
0,1,272,4002,1,0,0,0
0,2,3053,4003,0,0,0,0
1,-1,3054,4004,0,0,0,0
1,0,284,4005,0,1,0,0
0,1,64,4006,0,0,0,0
1,2,3055,4007,0,0,0,0
0,-1,64,4008,0,0,0,0
0,0,3056,4009,0,1,0,0
1,1,64,4008,0,0,0,0
